STT,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,City
583473,2043965,,,7.75,5.83,,,2.4,5.25,4.75,7,5,2
583474,2043966,,,6.75,5.75,,,3.8,5.75,4.25,7.4,6.25,2
583475,2043967,,,4.75,4.67,,,4.2,5.75,4.25,5.8,5,2
583476,2043968,7,9,,,7.5,6.5,8,7.5,,7,,2
583477,2043969,7.75,9,,,8.08,7.5,6.2,6.25,,6.6,,2
583478,2043970,6.75,9,,,7.5,6.75,6.6,4.75,,6.4,,2
583479,2043971,,,5,5.58,,,5.8,6.5,4.75,7.8,7,2
583480,2043972,,,5.75,5.42,,,5.8,5.5,5,8,5.5,2
583481,2043973,5.75,9.5,,,6.17,3.25,5.4,6.75,,7.6,,2
583482,2043974,,,6,5.25,,,2.8,4.75,4.25,6.4,5.5,2
583483,2043975,,,6.75,6.42,,,6.2,6.25,6,8,6.5,2
583484,2043976,,,5,4.92,,,4.4,6.25,4.75,7.4,5,2
583485,2043977,,,4.75,4.5,,,3.2,6.5,3.75,7,5,2
583486,2043978,,,6,5.92,,,7.4,7.75,5.5,8,6.25,2
583487,2043979,,,7.25,6.08,,,5.6,7,6,7.4,5,2
583488,2043980,7,8.5,,,6.58,4.25,3.2,6.25,,5.6,,2
583489,2043981,7.25,9.75,,,8.17,7.5,7.6,8,,8.6,,2
583490,2043982,,,7.75,6,,,6.4,7.75,4.75,8,5.5,2
583491,2043983,,,6.75,6,,,3.8,6.75,4.25,7.8,7,2
583492,2043984,,,5.5,4.92,,,4.6,6.5,4.75,6.8,4.5,2
583493,2043985,,,4.5,5.17,,,4.6,6.75,4,7.6,7,2
583494,2043986,6.75,9,,,7.25,6,9,6.25,,8,,2
583495,2043987,6,9.25,,,6.5,4.25,3,6.5,,5.6,,2
583496,2043988,6.75,8,,,7.08,6.5,7.4,6.25,,5.6,,2
583497,2043989,,,6.25,6.5,,,5.6,7.5,5.25,8.4,8,2
583498,2043990,7.25,8.75,,,7,5,3.4,6.5,,6.4,,2
583499,2043991,,,7.75,7.08,,,4.4,6.75,6.25,7.8,7.25,2
583500,2043992,8.25,9.25,,,8.75,8.75,5,7.75,,8,,2
583501,2043993,,,5,5.08,,,4.8,5.25,5,8,5.25,2
583502,2043994,7.75,8.75,,,6.5,3,2.6,7,,7.6,,2
583503,2043995,,,6.5,6.42,,,4.4,7.25,6,6.8,6.75,2
583504,2043996,6,7.75,,,6,4.25,3.2,4.75,,5.2,,2
583505,2043997,7.5,8.25,,,6.92,5,3.4,6.5,,7.2,,2
583506,2043998,,,7,7.08,,,5.2,6.75,7.25,7.8,7,2
583507,2043999,7,8.75,,,7,5.25,5.8,7.75,,7.4,,2
583508,2044000,,,6.75,6.33,,,4,6.25,5.75,7.6,6.5,2
583509,2044001,6.25,9.25,,,6.75,4.75,6.8,6.75,,7.4,,2
583510,2044002,,,6.25,5.08,,,3.8,6.5,3.5,6,5.5,2
583511,2044003,6,8.25,,,6.08,4,5,6.5,,6.6,,2
583512,2044004,,,7.25,6.5,,,8,8,6.5,8.4,5.75,2
583513,2044005,,,4.75,4.42,,,4.6,6.5,4,7.4,4.5,2
583514,2044006,7.75,7.75,,,6.92,5.25,5,4.75,,7,,2
583515,2044007,7.25,9,,,6.92,4.5,6.4,7,,6.8,,2
583516,2044008,6.75,9.5,,,6.92,4.5,4.4,7,,6.4,,2
583517,2044009,,,8,6.58,,,4.2,6.5,4,8.4,7.75,2
583518,2044010,,,7.5,6.92,,,7.6,6.5,7.25,7.2,6,2
583519,2044011,,,7,6.42,,,6.4,6,5.5,7.4,6.75,2
583520,2044012,,,4,4.75,,,4.6,6.25,4.5,6,5.75,2
583521,2044013,8,9.25,,,7.17,4.25,5.2,6.25,,7,,2
583522,2044014,,,5.5,6,,,5.6,6.25,5.5,7,7,2
583523,2044015,7.25,8,,,6.75,5,5.4,6,,7.2,,2
583524,2044016,,,0,2.83,,,5.8,7.5,0.25,7.6,8.25,2
583525,2044017,5.75,7.5,,,5.33,2.75,2.6,6.25,,4.2,,2
583526,2044018,,,8,6.67,,,5.4,6.5,4.75,7.8,7.25,2
583527,2044019,,,6.25,6.08,,,5.4,7.75,5.5,8,6.5,2
583528,2044020,,,4.5,4.75,,,4.6,6.75,4.5,7.4,5.25,2
583529,2044021,,,5.25,5,,,4,7,3.75,6.8,6,2
583530,2044022,,,3.75,4.42,,,7.2,6,3,8,6.5,2
583531,2044023,7,9.5,,,6.92,4.25,5.4,6.5,,6,,2
583532,2044024,6.5,9.75,,,7.58,6.5,4.8,7,,7,,2
583533,2044025,,,7.25,5.33,,,5.6,7,4.5,6.8,4.25,2
583534,2044026,6.75,9.25,,,7,5,4.6,6.25,,8.4,,2
583535,2044027,6.75,8.25,,,6.92,5.75,4.6,6.75,,6.4,,2
583536,2044028,7.75,9.25,,,8.08,7.25,7.4,7.25,,8.4,,2
583537,2044029,,,3.75,4.5,,,1.8,6.75,4.75,6.2,5,2
583538,2044030,6.5,8.5,,,7.42,7.25,7.2,4.75,,5.4,,2
583539,2044031,,,4,4.58,,,4.6,4.5,6,7.6,3.75,2
583540,2044032,,,6,5.42,,,3.4,5.75,5.5,5.6,4.75,2
583541,2044033,7.75,8.75,,,7.92,7.25,2.8,7.25,,6,,2
583542,2044034,7.75,9.5,,,7.25,4.5,4,8,,7.2,,2
583543,2044035,,,6.25,6.58,,,5.6,6.5,6,7.4,7.5,2
583544,2044036,6.75,8.5,,,7.08,6,6.4,6.75,,6,,2
583545,2044037,,,8,7.08,,,6.4,6.25,5.25,9,8,2
583546,2044038,5.75,7.75,,,5.75,3.75,3.8,6.75,,6.8,,2
583547,2044039,,,7.5,6.17,,,5.4,8.25,5.25,7.6,5.75,2
583548,2044040,6.5,9.5,,,6.5,3.5,3.8,7.25,,6.4,,2
583549,2044041,,,6.5,5.25,,,3,5.75,5,6,4.25,2
583550,2044042,,,6.75,6.33,,,4.8,7,6,7.6,6.25,2
583551,2044043,,,6.5,5.75,,,5.2,7.25,4.25,7.2,6.5,2
583552,2044044,6,9.25,,,6.67,4.75,4.6,5.75,,6.2,,2
583553,2044045,,,6.5,6,,,2.6,7,5.25,7.2,6.25,2
583554,2044046,,,5.5,5.17,,,4.4,5.25,5.5,6.4,4.5,2
583555,2044047,8.25,8.5,,,7.42,5.5,4.4,5.75,,7.8,,2
583556,2044048,,,3.25,3,,,2.8,7,2.75,7.6,3,2
583557,2044049,6.25,7.25,,,5.83,4,2.6,6.5,,4.2,,2
583558,2044050,6.75,9.75,,,8.08,7.75,5.6,7,,6.4,,2
583559,2044051,,,4,4.75,,,4.4,6.25,3.25,7.4,7,2
583560,2044052,5.75,8.25,,,5.67,3,5.8,6.5,,5.4,,2
583561,2044053,,,8.25,7.25,,,4.8,6.75,6,8.2,7.5,2
583562,2044054,,,7,6.67,,,4.2,6.5,5.75,7.4,7.25,2
583563,2044055,6.5,7.5,,,5.83,3.5,4.4,7,,6.2,,2
583564,2044056,6.5,8.75,,,6.67,4.75,3.8,7,,7.2,,2
583565,2044057,8,9,,,7.58,5.75,4.2,6.75,,6.8,,2
583566,2044058,,,6.25,5.17,,,4.6,6.75,4.25,7,5,2
583567,2044059,,,7.5,6.42,,,4.6,6.25,5.25,6.6,6.5,2
583568,2044060,8,8.75,,,7.25,5,5,7,,5.4,,2
583569,2044061,,,4.5,5.08,,,5.8,7.75,4.25,7.8,6.5,2
583570,2044062,,,7.5,5.58,,,5.2,7.5,2.75,7.4,6.5,2
583571,2044063,,,8,6.58,,,6.8,7,5,6.4,6.75,2
583572,2044064,,,7,6.33,,,5.6,6.25,6.25,5,5.75,2
583573,2044065,,,5.75,5.17,,,3,6.25,4,6.2,5.75,2
583574,2044066,,,5.25,5,,,4.8,6.75,4.75,7.2,5,2
583575,2044067,,,6.5,5.58,,,3.8,7.25,4.5,8.2,5.75,2
583576,2044068,6.25,7,,,5.67,3.75,3.6,6.5,,3.8,,2
583577,2044069,6.75,8.75,,,7,5.5,4,7,,6,,2
583578,2044070,6.75,9,,,7.33,6.25,5,5,,7,,2
583579,2044071,,,5.75,4.42,,,4.8,8,3.5,6.4,4,2
583580,2044072,,,7.25,7.33,,,7.2,8,6.75,8.2,8,2
583581,2044073,,,6.75,7,,,5.4,8,6.75,8.4,7.5,2
583582,2044074,,,3.75,4.5,,,4,7.25,4.75,7,5,2
583583,2044075,,,3.75,3.83,,,3.8,6.5,3.75,7.6,4,2
583584,2044076,,,4.25,5.58,,,8.8,7.25,6.25,8.6,6.25,2
583585,2044077,,,7.75,7.42,,,8.4,6.5,7.5,6.4,7,2
583586,2044078,,,6.75,7,,,4.4,7.5,5.75,8.8,8.5,2
583587,2044079,,,5.5,5,,,3.6,6.75,5.25,6.8,4.25,2
583588,2044080,,,5.25,4.75,,,5.4,6.5,3.5,8.6,5.5,2
583589,2044081,,,5.75,5.58,,,5,5.75,5.25,6.4,5.75,2
583590,2044082,,,4,4.5,,,3.4,6.25,4,7,5.5,2
583591,2044083,6,8.5,,,6.67,5.5,4.8,6.25,,5.8,,2
583592,2044084,8.75,8.75,,,7.83,6,3.8,6.5,,6.8,,2
583593,2044085,6.25,8.75,,,6.25,3.75,4.6,6.5,,6.8,,2
583594,2044086,7.75,8.75,,,7.08,4.75,5,7.25,,7,,2
583595,2044087,,,6,5.75,,,5,6.75,6,6.2,5.25,2
583596,2044088,,,6.75,6.33,,,5.8,7.75,5,8,7.25,2
583597,2044089,,,9,7.42,,,6,7.75,6.25,8,7,2
583598,2044090,7.75,9.5,,,7.17,4.25,7.8,7.5,,8.6,,2
583599,2044091,7.75,9.75,,,7.67,5.5,3.4,6.5,,6.8,,2
583600,2044092,7.75,8,,,7.92,8,6,7,,5,,2
583601,2044093,,,7,6.67,,,5,8,5.5,6.8,7.5,2
583602,2044094,,,6.5,6.58,,,7.8,7.25,6.25,7.8,7,2
583603,2044095,,,4,4.25,,,2.6,7.75,3,6.4,5.75,2
583604,2044096,,,8.75,7.33,,,7.2,7,5.25,8.6,8,2
583605,2044097,7,9.75,,,7.75,6.5,3,8.5,,6.6,,2
583606,2044098,,,7.25,6.83,,,6,7,6.25,8.2,7,2
583607,2044099,,,4.5,4.58,,,5,6.5,5,6.8,4.25,2
583608,2044100,,,7.5,6.25,,,3.4,7.25,4,8.4,7.25,2
583609,2044101,,,4,4.67,,,4.6,7.25,4.75,7.6,5.25,2
583610,2044102,7.5,7.25,,,6.25,4,3.8,7.5,,6.4,,2
583611,2044103,,,7.25,6.58,,,5.6,7.25,5.5,8.4,7,2
583612,2044104,,,6.5,5.92,,,6.6,7,5.5,7.8,5.75,2
583613,2044105,6.75,7.25,,,6.58,5.75,5,6.5,,6.2,,2
583614,2044106,,,8,7.58,,,6.4,6.75,5.75,8,9,2
583615,2044107,4.75,7,,,5.42,4.5,2.4,6.75,,4.6,,2
583616,2044108,7.5,8.25,,,6.83,4.75,5.2,5.25,,6.6,,2
583617,2044109,,,5,5,,,5.4,6.5,4.5,7,5.5,2
583618,2044110,7.75,8.75,,,7.42,5.75,3.2,6.75,,5.8,,2
583619,2044111,,,7.25,7.25,,,5.2,7.25,7,8,7.5,2
583620,2044112,6.75,7.5,,,6.42,5,2,6.75,,5.6,,2
583621,2044113,5,7,,,5.42,4.25,3.6,5.75,,6.8,,2
583622,2044114,,,8,7.58,,,6.8,7.25,7,9,7.75,2
583623,2044115,7.5,9,,,8.33,8.5,3.6,6.5,,7,,2
583624,2044116,,,7.25,6.17,,,3.6,7.75,5,8.2,6.25,2
583625,2044117,,,6,5.42,,,5,6.75,4.5,5.2,5.75,2
583626,2044118,5.5,9,,,6,3.5,4,6.25,,7.4,,2
583627,2044119,,,5.75,6.25,,,3.8,7.75,5.75,8.2,7.25,2
583628,2044120,,,8.5,7.5,,,4.6,6,5.75,8.4,8.25,2
583629,2044121,,,6.5,6.42,,,5.2,7,6,7,6.75,2
583630,2044122,,,4.25,4.5,,,3,6.75,4.75,6.6,4.5,2
583631,2044123,,,4.5,5.08,,,4,6.25,4.25,6.6,6.5,2
583632,2044124,,,7.25,7.08,,,3.8,8.25,7,8.6,7,2
583633,2044125,,,8,6.67,,,4,5.5,4.25,7.6,7.75,2
583634,2044126,7.75,9.75,,,7.67,5.5,5,7,,7.8,,2
583635,2044127,,,7.5,6.92,,,3.4,5.75,5.75,8,7.5,2
583636,2044128,4.5,7,,,5.42,4.75,4.2,5,,5.2,,2
583637,2044129,7,8,,,6.5,4.5,4.8,6,,6,,2
583638,2044130,,,6.75,6.67,,,5.4,6,5.5,8.2,7.75,2
583639,2044131,,,5,5.42,,,3.8,7.25,4.5,5.6,6.75,2
583640,2044132,,,6.5,5.67,,,4.4,6.25,4,5.6,6.5,2
583641,2044133,,,8,6.75,,,4.2,7.25,5.75,6.8,6.5,2
583642,2044134,6.5,9,,,6.33,3.5,3.8,6.5,,7.8,,2
583643,2044135,,,6.5,5.67,,,5.8,8.25,4.75,7.2,5.75,2
583644,2044136,7.25,8.5,,,7,5.25,5.4,7,,6.6,,2
583645,2044137,7.25,9.25,,,7.17,5,4.6,7,,7.8,,2
583646,2044138,,,3.5,3.92,,,5.2,6.25,3.75,6.8,4.5,2
583647,2044139,5,8.25,,,5.92,4.5,4.4,6.75,,7.8,,2
583648,2044140,,,5,4.92,,,6.2,6.75,3.5,7.8,6.25,2
583649,2044141,,,8,7.25,,,6.2,7.25,6.75,8.2,7,2
583650,2044142,,,7.5,6.83,,,4.2,7.25,6.25,7.2,6.75,2
583651,2044143,8.5,9.25,,,7.58,5,4.8,6.5,,7.8,,2
583652,2044144,6.5,8.25,,,7,6.25,3.4,6.75,,4.6,,2
583653,2044145,5,6.25,,,5.42,5,6.6,7,,5.4,,2
583654,2044146,5,6.75,,,5.25,4,3.6,3.75,,6.2,,2
583655,2044147,,,5.25,4.67,,,4.4,7.5,4.25,6.8,4.5,2
583656,2044148,6.75,9.75,,,6.92,4.25,6.2,6.25,,8.2,,2
583657,2044149,6.5,8.25,,,6.58,5,3,6.75,,4.4,,2
583658,2044150,6.75,8.25,,,6.33,4,4.6,7,,7.6,,2
583659,2044151,,,5.25,5.25,,,4.8,7.25,4.25,6.4,6.25,2
583660,2044152,,,7.5,7.17,,,7.6,7,6,8.2,8,2
583661,2044153,8.25,9,,,8.83,9.25,6.2,6.75,,8.2,,2
583662,2044154,,,4.75,5.83,,,5.8,7.25,6,8,6.75,2
583663,2044155,,,7,6.33,,,3.4,6.75,4.75,6.6,7.25,2
583664,2044156,6.25,7.25,,,5.92,4.25,4.6,6.75,,6.4,,2
583665,2044157,7.75,8,,,6.58,4,3.8,7,,5.6,,2
583666,2044158,,,6.25,5.58,,,6.6,6.25,5.25,6.8,5.25,2
583667,2044159,,,5.75,5.5,,,4.8,7,6,7.6,4.75,2
583668,2044160,6.25,7.75,,,6.33,5,3.6,8,,5.2,,2
583669,2044161,,,7,7.5,,,8,8,6.75,9,8.75,2
583670,2044162,6.5,8,,,6.42,4.75,5.4,6.25,,7,,2
583671,2044163,8,8.75,,,8.58,9,5.4,7.5,,8,,2
583672,2044164,,,7,5.58,,,8,7.75,4,7.4,5.75,2
583673,2044165,7,8.25,,,6.58,4.5,5,7,,7.6,,2
583674,2044166,5.75,9.25,,,6.83,5.5,4.6,6.5,,5.4,,2
583675,2044167,,,3.75,4.83,,,4.2,7,4.5,7.8,6.25,2
583676,2044168,7,8.25,,,6.58,4.5,5.4,7.5,,6.8,,2
583677,2044169,,,7.5,6.17,,,4.8,7.25,4.25,8,6.75,2
583678,2044170,,,7,6.83,,,4.8,7,6.25,8,7.25,2
583679,2044171,,,6.5,6.25,,,6,7.25,6.75,8.2,5.5,2
583680,2044172,8,8.75,,,7.92,7,5.8,6.5,,7.2,,2
583681,2044173,6.75,9.25,,,6.58,3.75,3.8,6.5,,6.8,,2
583682,2044174,,,6.5,5.75,,,4.4,6.5,4.5,6,6.25,2
583683,2044175,,,4.75,4.33,,,4,6,3.25,6.6,5,2
583684,2044176,6.25,8.5,,,6.42,4.5,4.6,7.25,,7.6,,2
583685,2044177,7,9.25,,,6.58,3.5,6.2,6.5,,6.6,,2
583686,2044178,,,6,5.92,,,6.6,7,4.75,8.4,7,2
583687,2044179,,,7.5,6.08,,,4.6,6.25,4.5,6.6,6.25,2
583688,2044180,,,7.75,6.67,,,5.4,7.5,5.25,8.6,7,2
583689,2044181,6.25,8,,,6,3.75,4.8,6.25,,6.8,,2
583690,2044182,5.75,8.75,,,6.92,6.25,3.6,6,,5.4,,2
583691,2044183,,,8,7.25,,,7.4,5.5,6.25,9.2,7.5,2
583692,2044184,,,7,6.5,,,5,8,5.5,7.8,7,2
583693,2044185,,,7.75,6.33,,,5.2,8,4.75,7.4,6.5,2
583694,2044186,7,9,,,7.25,5.75,4.6,8,,5.6,,2
583695,2044187,,,7.25,5.5,,,3.2,8,3.75,7.4,5.5,2
583696,2044188,,,5.25,5.33,,,5.6,6,5,7.2,5.75,2
583697,2044189,,,6.25,6.33,,,4.2,7,5.75,6.8,7,2
583698,2044190,6.25,8.75,,,6.25,3.75,4.6,8,,6.2,,2
583699,2044191,,,6.25,6.17,,,3.2,7.25,5.5,8.2,6.75,2
583700,2044192,,,7.5,6.67,,,5.2,7,5.5,7.4,7,2
583701,2044193,,,4.25,4.67,,,3.2,5,4.5,6.6,5.25,2
583702,2044194,8.75,8.5,,,6.92,3.5,3.4,7.25,,7.4,,2
583703,2044195,7,8.25,,,6.58,4.5,4.2,6.75,,7,,2
583704,2044196,6,8,,,6.08,4.25,4.8,6.75,,6.8,,2
583705,2044197,,,6.5,5.5,,,3,6.75,3.75,7,6.25,2
583706,2044198,,,5.5,5.5,,,4.4,6.5,5,6.8,6,2
583707,2044199,8.25,8,,,7,4.75,4.2,7,,7.4,,2
583708,2044200,6,7,,,6.25,5.75,3,6.5,,4.8,,2
583709,2044201,,,7.75,6.25,,,5,6.5,3.75,7,7.25,2
583710,2044202,7,8.25,,,6.5,4.25,3.8,6.25,,5.8,,2
583711,2044203,,,8,6.75,,,4.4,6,4.5,7.6,7.75,2
583712,2044204,,,7,6.5,,,5,6.5,6,8.2,6.5,2
583713,2044205,6.5,7.5,,,6.42,5.25,3.8,6.25,,5.4,,2
583714,2044206,,,7.75,7.58,,,7.6,7.25,6.5,8.8,8.5,2
583715,2044207,,,7.5,7.33,,,7,6.75,6.75,7.4,7.75,2
583716,2044208,,,6.25,6.08,,,8,8,5.5,7.6,6.5,2
583717,2044209,5.25,7.5,,,5.58,4,5.4,6.75,,7.6,,2
583718,2044210,7.5,8.5,,,7.5,6.5,4.6,6.25,,8,,2
583719,2044211,,,5.75,6.42,,,3.6,6.25,6.25,7,7.25,2
583720,2044212,,,3.75,4.33,,,3.2,5.25,3.75,7,5.5,2
583721,2044213,7.25,8.75,,,7.17,5.5,5.4,6.5,,4.2,,2
583722,2044214,,,6.25,5.17,,,6.2,5,4.25,6.8,5,2
583723,2044215,,,7.75,7.5,,,8.4,6.25,6.25,9.2,8.5,2
583724,2044216,6.25,7.5,,,5.75,3.5,5,4,,6,,2
583725,2044217,7,8.25,,,6.83,5.25,3.6,6.75,,5.8,,2
583726,2044218,,,7,6.08,,,6.4,5.5,5,6.4,6.25,2
583727,2044219,,,6.25,5.25,,,7,6.5,4,7,5.5,2
583728,2044220,6,8.25,,,5.5,2.25,3,5.25,,6,,2
583729,2044221,,,4.75,5.42,,,4.2,6,4.75,7.2,6.75,2
583730,2044222,,,6.75,7.5,,,8.6,5.75,7.75,9.2,8,2
583731,2044223,,,8,7,,,6.8,5.5,5.25,8.6,7.75,2
583732,2044224,,,7,6,,,5.8,6.5,4,8.4,7,2
583733,2044225,7.25,8.75,,,6.58,3.75,5.6,6.75,,6.2,,2
583734,2044226,,,6.25,5.92,,,3.8,6,5.5,8.4,6,2
583735,2044227,,,7.75,7.08,,,3.8,5.75,5.5,8.6,8,2
583736,2044228,,,7.75,7,,,4,6,5,7.8,8.25,2
583737,2044229,6.5,7.25,,,5.42,2.5,4,6,,6.6,,2
583738,2044230,,,4,4.25,,,3,7,4.75,6.2,4,2
583739,2044231,,,7.5,6.75,,,5.4,6.75,6,8.8,6.75,2
583740,2044232,7.25,8.75,,,7,5,3.4,6,,5.4,,2
583741,2044233,,,7.75,7,,,4.8,7.25,6.25,7.8,7,2
583742,2044234,,,7.5,6.25,,,4.4,6.5,5.75,7.6,5.5,2
583743,2044235,6.5,8.5,,,6.92,5.75,5.2,6.5,,6,,2
583744,2044236,6.75,8.5,,,6.42,4,4.4,6,,5.8,,2
583745,2044237,,,7.25,6.08,,,4.4,7.75,5.25,7.8,5.75,2
583746,2044238,,,6.25,6,,,6.2,6.75,5.5,7.4,6.25,2
583747,2044239,,,5.75,5.08,,,3.8,7.5,4.25,5.4,5.25,2
583748,2044240,5,6,,,4.33,2,2.8,5.5,,6.2,,2
583749,2044241,,,6.25,6.08,,,3.8,6.25,5.25,7.8,6.75,2
583750,2044242,4.5,8.75,,,6.42,6,5.2,7,,7.8,,2
583751,2044243,5.75,7.25,,,5.25,2.75,5.6,5,,6.4,,2
583752,2044244,4.75,7.75,,,4.83,2,3,5.5,,6.4,,2
583753,2044245,6,9,,,6.08,3.25,3.8,7.75,,5.2,,2
583754,2044246,7,9.5,,,6.83,4,4.2,7,,7,,2
583755,2044247,8.5,9,,,7.17,4,5,6.5,,5.6,,2
583756,2044248,7,9.25,,,7.08,5,6.2,8,,8.6,,2
583757,2044249,7.25,9.5,,,7.17,4.75,5,6.75,,7.4,,2
583758,2044250,,,5,5.58,,,7.4,7,4.5,9.2,7.25,2
583759,2044251,,,7.5,6.33,,,4.8,5.5,5.5,7.6,6,2
583760,2044252,,,6.75,6.25,,,5.6,6,4.25,8.2,7.75,2
583761,2044253,,,5.25,5,,,2.8,7,4,6.8,5.75,2
583762,2044254,6.75,9,,,7,5.25,3,6.75,,5.4,,2
583763,2044255,6.25,8.5,,,6.83,5.75,6.2,7,,3.8,,2
583764,2044256,,,7.25,6.5,,,3.8,7.25,5.75,7.2,6.5,2
583765,2044257,,,8,6.42,,,4.8,6.25,6.25,7.2,5,2
583766,2044258,,,7.75,6.42,,,5.6,6.5,5.5,7.6,6,2
583767,2044259,,,4.75,4.75,,,6,6.25,3.75,7.6,5.75,2
583768,2044260,6.75,7.75,,,6.17,4,2.4,6.75,,4.8,,2
583769,2044261,7.75,9.25,,,7.5,5.5,3.6,5.75,,7.6,,2
583770,2044262,,,7.5,5.83,,,3.6,7.5,5.25,7.4,4.75,2
583771,2044263,,,7.25,6.5,,,4.6,6,5.5,7,6.75,2
583772,2044264,6.25,8.5,,,6.25,4,4.4,6.25,,5.8,,2
583773,2044265,6.75,8,,,6.25,4,4.8,7,,6,,2
583774,2044266,7.75,8.75,,,6.75,3.75,4.8,7.5,,6.6,,2
583775,2044267,,,8.25,7,,,5.8,7.25,5.25,8.2,7.5,2
583776,2044268,,,8.25,7.25,,,5.2,7.5,7.5,8.4,6,2
583777,2044269,7,9,,,6.25,2.75,4,5,,7.8,,2
583778,2044270,,,7,6.75,,,6.6,7.75,6,7.4,7.25,2
583779,2044271,,,5.75,4.83,,,3.6,5.75,4,5.8,4.75,2
583780,2044272,,,7.25,6.17,,,3.8,7.5,5.25,6.2,6,2
583781,2044273,8,9.5,,,7.67,5.5,7,7.25,,5.2,,2
583782,2044274,6.5,7,,,5.75,3.75,3.4,6,,7.2,,2
583783,2044275,,,5.75,6.08,,,7.4,8,5.25,8,7.25,2
583784,2044276,7.25,6.5,,,5.58,3,3.8,6.75,,6.6,,2
583785,2044277,6.75,8,,,6.58,5,4,7.5,,7.2,,2
583786,2044278,5.75,8.5,,,5.92,3.5,7.6,7,,6,,2
583787,2044279,,,7.5,5.92,,,6,7.25,4,7.4,6.25,2
583788,2044280,6.5,8.75,,,7.17,6.25,4.2,7.25,,6.2,,2
583789,2044281,7.25,9,,,6.83,4.25,3,5.5,,6.6,,2
583790,2044282,5.5,7.5,,,5.92,4.75,4.8,6.75,,7.8,,2
583791,2044283,,,7.5,5.75,,,5,5.5,5,6.6,4.75,2
583792,2044284,,,7.25,6.67,,,7,5.5,5.75,8.2,7,2
583793,2044285,,,7.25,6.08,,,4.4,6.25,5.25,7.4,5.75,2
583794,2044286,7.5,7.75,,,7.25,6.5,4.2,7,,6.4,,2
583795,2044287,,,7.5,6.75,,,2.2,7.5,5.75,8.4,7,2
583796,2044288,7.5,7.25,,,6.25,4,5,6,,4.6,,2
583797,2044289,,,7.5,6.67,,,5.6,7.5,4.5,8,8,2
583798,2044290,5.5,7.5,,,5.42,3.25,3.6,7,,5.4,,2
583799,2044291,7.75,8.5,,,7,4.75,3.8,7,,6,,2
583800,2044292,5.75,7.5,,,5.67,3.75,3.6,6.75,,6.6,,2
583801,2044293,8.25,9.5,,,8.75,8.5,4.2,7.25,,7.4,,2
583802,2044294,6.25,8.5,,,6.17,3.75,4.2,7.5,,6.8,,2
583803,2044295,,,4,4.75,,,6,6.5,4.25,6,6,2
583804,2044296,5.5,8.5,,,6.17,4.5,4.8,7.5,,7.2,,2
583805,2044297,7.75,8,,,7,5.25,3.4,5.5,,7.6,,2
583806,2044298,,,7.25,5.42,,,4.2,7.5,4,6.4,5,2
583807,2044299,,,5.25,4.67,,,5.8,7.5,4.5,6.6,4.25,2
583808,2044300,,,5.5,5.67,,,3.8,6.25,5,7.4,6.5,2
583809,2044301,,,5.75,6.08,,,6.2,7.25,5,7.2,7.5,2
583810,2044302,,,5.5,5.58,,,5.6,7,5.5,7,5.75,2
583811,2044303,3.25,4.75,,,3.5,2.5,3.8,6,,5,,2
583812,2044304,,,7.75,6.83,,,6,6.25,5.5,7.6,7.25,2
583813,2044305,,,3.5,4.75,,,3.8,6.75,5.5,5.4,5.25,2
583814,2044306,,,7.5,6.92,,,3.4,6.25,5.75,8.8,7.5,2
583815,2044307,,,4.75,4.58,,,5,6.5,3.25,7,5.75,2
583816,2044308,8,9,,,7,4,4.6,5.5,,5.4,,2
583817,2044309,,,6.5,6.17,,,3.4,6.75,5.75,8,6.25,2
583818,2044310,7,9.5,,,7.08,4.75,4.4,5.5,,6,,2
583819,2044311,,,7,6.83,,,3,6.25,6.75,7.6,6.75,2
583820,2044312,,,6.75,6,,,5.2,7,5,6.6,6.25,2
583821,2044313,,,8.25,6.83,,,7,6.75,4.75,8.6,7.5,2
583822,2044314,7.5,8.5,,,6.67,4,4,6,,6.2,,2
583823,2044315,,,7,6.33,,,4.8,7.25,5.25,6.8,6.75,2
583824,2044316,,,6.5,5.58,,,3.6,7.5,4.5,6.6,5.75,2
583825,2044317,7.5,8.25,,,6.92,5,4.8,6,,7.6,,2
583826,2044318,,,6.75,6.25,,,5.4,6.5,4.5,8.6,7.5,2
583827,2044319,7.25,9,,,7.5,6.25,4.4,5,,6.2,,2
583828,2044320,,,7,6.58,,,3.4,6.75,5.5,8,7.25,2
583829,2044321,,,5.75,6.25,,,4,6,5.25,8,7.75,2
583830,2044322,7,6.25,,,5.33,2.75,3.4,5.5,,4,,2
583831,2044323,,,6.5,5.75,,,5,6.75,5.5,7.2,5.25,2
583832,2044324,8.25,9.5,,,7.67,5.25,5.6,6.5,,7.8,,2
583833,2044325,7.5,8.25,,,6.92,5,5.4,5,,6,,2
583834,2044326,,,8.25,7.42,,,4.8,7.25,5.75,8.2,8.25,2
583835,2044327,,,5.25,5.25,,,3.4,6.75,4.5,6.4,6,2
583836,2044328,,,7.75,6.67,,,5.4,7.75,5.5,7.8,6.75,2
583837,2044329,,,5,5.17,,,5.2,7.5,4.25,7.8,6.25,2
583838,2044330,6.25,7.5,,,6.58,6,6.4,6.5,,6.6,,2
583839,2044331,,,6.75,5.75,,,7.2,7.5,4,7.4,6.5,2
